Address, TLD, nx_domain, name_type, min_delay, count
203.223.94.98,"SBDSKFNMLKLSOOV",1,dga,-1,1
203.223.94.98,"OMCSWTTT",1,dga,-1,1
203.223.94.98,"MSPOIZAPVPXYFD",1,dga,-1,1
203.223.94.98,"MSMLDNCGJJMFR",1,dga,-1,1
203.223.94.98,"HBZLKHX",1,dga,-1,1
203.223.94.98,"BLOTSXDMMZHEE",1,dga,-1,1
203.223.94.98,"AYQOBKAM",1,dga,-1,1
203.223.94.98,"AVQCGWEEXH",1,dga,-1,1
203.223.94.98,"AGGVFTMRGPFY",1,dga,-1,1
203.174.178.90,"AUP",1,other,-1,1
203.173.58.2,"NET",0,tld,-1,1
203.172.220.123,"COM",0,tld,-1,1
203.162.107.36,"NET",0,tld,-1,1
203.162.107.36,"ILINKS",1,other,-1,1
203.162.107.36,"HOME",1,frequent,-1,1
203.162.27.222,"WAUJJPAKRSNP",1,dga,-1,1
203.162.27.218,"RU",0,tld,6685,2
203.162.27.198,"NAME",0,tld,-1,1
203.162.27.198,"LOTMQROFZMI",1,dga,-1,1
203.162.27.198,"HOME",1,frequent,-1,1
203.162.27.198,"",0,root,-1,1
203.134.12.90,"\144E\190",1,binary,545,2
203.134.12.90,"KXCKBSNV",1,dga,-1,1
203.134.12.90,"HOME",1,frequent,-1,1
203.115.114.90,"COM",0,tld,-1,1
203.104.11.64,"COM",0,tld,2,4
203.82.111.250,"COM",0,tld,-1,1
203.81.164.253,"RU",0,tld,-1,1
203.81.164.253,"NET",0,tld,-1,1
203.78.32.253,"CN",0,tld,-1,1
203.74.32.130,"\200\153\136",1,binary,6036,2
203.63.248.49,"BZ",0,tld,-1,1
203.10.47.223,"COM",0,tld,-1,1
202.242.38.1,"UPJDBXBFJCITHH",1,dga,-1,1
202.242.38.1,"NLHGXTPVTB",1,dga,-1,1
202.242.38.1,"BCSZXCYNLK",1,dga,-1,1
202.242.38.1,"",0,root,-1,1
202.239.54.203,"CLUB",0,tld,-1,1
202.238.95.17,"SCEVZRSWCLPZ",1,dga,-1,1
202.238.95.17,"RULFOZD",1,dga,-1,1
202.238.95.17,"REALTEK",1,frequent,109,3
202.238.95.17,"KGFCCBISRWOC",1,dga,-1,1
202.238.95.17,"AAYSZOLNJXOOCAJ",1,dga,-1,1
202.238.84.137,"",0,root,-1,1
202.238.84.83,"",0,root,-1,1
202.231.66.114,"NET",0,tld,3559,2
202.166.1.22,"QLMSKEWP",1,dga,-1,1
202.166.1.22,"INTERNAL",1,frequent,-1,1
202.166.1.22,"EXRNBWFGS",1,dga,-1,1
202.166.1.19,"XUBYXOJNWH",1,dga,-1,1
202.162.223.242,"\168}\008\002\248\137\008\002{93619BAB-0E00-4168-A9D6-A761B49C44E9}",1,binary,-1,1
202.156.1.55,"XJGTWVRTSADH",1,dga,-1,1
202.156.1.55,"TLKSULLLNOTZXO",1,dga,-1,1
202.156.1.55,"NET",0,tld,7683,2
202.151.64.137,"COM",0,tld,-1,1
202.144.209.169,"IRCFIPZCY",1,dga,-1,1
202.144.209.169,"",0,root,-1,1
202.143.175.234,"CN",0,tld,-1,1
202.143.172.98,"TH",0,tld,-1,1
202.143.144.212,"COM",0,tld,-1,1
202.110.130.211,"DHCP HOST",1,bad_syntax,-1,1
202.103.207.116,"ZPBGURXNGXHKNV",1,dga,-1,1
202.103.207.116,"RDGSTAXZXGIA",1,dga,-1,1
202.103.207.116,"MREXJNXZ",1,dga,-1,1
202.103.207.116,"HRUNUMB",1,dga,-1,1
202.103.207.116,"DHCP HOST",1,bad_syntax,184420,2
202.103.207.116,"",0,root,-1,1
202.102.224.251,"TENDAAP",1,other,-1,1
202.101.224.70,"DNBNHBIAXHN",1,dga,-1,1
202.101.224.70,"DHCP HOST",1,bad_syntax,26103,2
202.101.224.70,"B1DB391F",1,other,-1,1
202.96.113.99,"NET",0,tld,-1,1
202.96.113.99,"DHCP HOST",1,bad_syntax,-1,1
202.96.113.99,"COM",0,tld,1902,9
202.96.113.99,"CN",0,tld,19497,2
202.96.113.99,"CC",0,tld,-1,1
202.96.113.99,"",0,root,40948,3
202.96.113.98,"COM",0,tld,4992,6
202.96.113.98,"CN",0,tld,-1,1
202.96.113.98,"CC",0,tld,-1,1
202.96.104.65,"COM",0,tld,-1,1
202.93.236.58,"LOCAL",1,rfc6771,-1,1
202.70.95.147,"ORG",0,tld,-1,1
202.70.95.147,"LAN",1,frequent,-1,1
202.70.95.147,"COM",0,tld,-1,1
202.69.165.180,"COM",0,tld,112941,2
202.69.165.180,"BELKIN",1,frequent,-1,1
202.69.165.179,"FR",0,tld,-1,1
202.69.165.179,"COM",0,tld,93852,2
202.69.165.179,"BELKIN",1,frequent,-1,1
202.69.11.40,"ULXCRQSUYK",1,dga,-1,1
202.69.11.40,"JHCQTGXBXEB",1,dga,-1,1
202.69.11.40,"GQGYVEDJTSPC",1,dga,-1,1
202.63.240.5,"VRZKTZDRP",1,dga,-1,1
202.63.240.5,"TSQPXXWYMO",1,dga,-1,1
202.63.240.5,"GCCLCLRXLOQBW",1,dga,-1,1
202.63.240.5,"AQTOPKXBYJ",1,dga,-1,1
202.59.80.11,"CORP",1,frequent,-1,1
202.56.215.65,"LJQQLWFIMWNP",1,dga,-1,1
202.56.215.65,"HOME",1,frequent,6032,2
202.53.8.9,"TKYKVSBFXVXOIX",1,dga,-1,1
202.46.54.183,"HTM",1,frequent,-1,1
202.41.214.35,"ORG",0,tld,-1,1
201.252.228.2,"UK",0,tld,14368,2
201.252.228.2,"NET",0,tld,1282,4
201.252.228.2,"KR",0,tld,14467,2
201.252.228.2,"CN",0,tld,-1,1
201.193.223.197,"X\190 \001@J\137",1,binary,-1,1
201.174.207.158,"_TCP",1,frequent,7271,2
201.174.207.158,"UDIFOHOZYRSO",1,dga,-1,1
201.174.207.158,"RWMZPSEZMZBXISJ",1,dga,-1,1
201.174.207.158,"INRCKSM",1,dga,-1,1
201.174.207.158,"DHVEWLPVZ",1,dga,-1,1
201.167.94.1,"YMHKDASUCFIIGCZ",1,dga,-1,1
201.167.94.1,"XRUKXERLPA",1,dga,-1,1
201.167.94.1,"TOYSVME",1,dga,-1,1
201.167.94.1,"NVRKRBKVGEYKKX",1,dga,-1,1
201.167.94.1,"NPJOHBIKQTSKWKD",1,dga,-1,1
201.167.94.1,"IIGKTNRPKBGC",1,dga,-1,1
201.167.94.1,"CXDGDFOVJQ",1,dga,-1,1
201.166.116.2,"SBRMVSU",1,dga,-1,1
201.144.127.251,"MQXRHVMAOMMOM",1,dga,-1,1
201.144.127.251,"IP",1,other,-1,1
201.144.127.251,"DEEVCOGZBFMA",1,dga,-1,1
201.144.127.251,"CIYXFQB",1,dga,-1,1
201.144.127.250,"VTHKQHVDGNVX",1,dga,-1,1
201.144.127.250,"THBEBBRUOSSK",1,dga,-1,1
201.144.127.250,"FDZWZAVKP",1,dga,-1,1
201.144.127.250,"DGIOZHVEF",1,dga,-1,1
201.144.127.250,"BDMLPUIBQET",1,dga,-1,1
201.144.127.241,"ONTBNGVTY",1,dga,-1,1
201.144.127.241,"LKSQDIDXFSFH",1,dga,-1,1
201.144.127.241,"IP",1,other,1648,5
201.144.127.241,"CUICKKEOCPEG",1,dga,-1,1
201.144.126.227,"UKWQLUZO",1,dga,-1,1
201.144.94.1,"ZOKICERKDHTY",1,dga,-1,1
201.144.94.1,"YNOMKJXRS",1,dga,-1,1
201.144.94.1,"XNVWALCE",1,dga,-1,1
201.144.94.1,"VJSBGHQLTMQWOG",1,dga,-1,1
201.144.94.1,"JBVAKPG",1,dga,-1,1
201.144.94.1,"IP",1,other,549,7
201.144.94.1,"FRIDZVV",1,dga,-1,1
201.144.94.1,"EMIUETSTY",1,dga,-1,1
201.144.94.1,"DJQTMAGCKU",1,dga,-1,1
201.144.94.1,"CFLKESIKOBIU",1,dga,-1,1
201.144.94.1,"CDPIX",1,other,-1,1
201.144.94.1,"CCEYFKZQIPT",1,dga,-1,1
201.144.94.1,"BOFAHWLKGAP",1,dga,-1,1
201.144.94.1,"BNS",1,other,-1,1
201.144.94.1,"BNHAUWMI",1,dga,-1,1
201.130.193.35,"MFMIFNWKTVQ",1,dga,-1,1
201.116.190.243,"ZZQEORQGHNH",1,dga,-1,1
201.116.190.243,"YOLUXOQI",1,dga,-1,1
201.116.190.243,"RRBOXUXS",1,dga,-1,1
201.116.190.243,"QJCDLBJNPG",1,dga,-1,1
201.116.190.243,"IDKLHQCOTNBGW",1,dga,-1,1
201.116.190.243,"EOYKYKQDMDYVES",1,dga,-1,1
201.116.190.243,"CWUPFXPDOMFEV",1,dga,-1,1
201.116.190.243,"CIYXFQB",1,dga,-1,1
201.23.102.147,"",0,root,-1,1
200.204.160.85,"CN",0,tld,-1,1
200.204.160.85,"",0,root,-1,1
200.201.206.21,"ORG",0,tld,-1,1
200.196.153.21,"SCBX030CTO",1,other,-1,1
200.196.153.21,"ARPA",0,tld,74070,2
200.196.153.21,"800000025425-NB",1,other,-1,1
200.113.192.10,"NET",0,tld,1129,5
200.113.192.10,"COM",0,tld,-1,1
200.107.10.109,"WORKGROUP",1,frequent,-1,1
200.81.125.130,"ZARWYCQSBCXUTJQ",1,dga,-1,1
200.81.125.130,"OKXATCR",1,dga,-1,1
200.81.125.130,"OHPOJRMJXI",1,dga,-1,1
200.81.41.12,"VGXIXZXKIOOSN",1,dga,-1,1
200.81.41.12,"DJGPKMZYLJMMBZW",1,dga,-1,1
200.81.41.9,"ZFOTLUYUQTF",1,dga,-1,1
200.81.41.9,"FWFWIADU",1,dga,-1,1
200.81.41.2,"JLYQLQKO",1,dga,-1,1
200.81.35.12,"UGUCPGVNNJYRAZF",1,dga,-1,1
200.81.35.12,"GVSBXLNOBHHPJ",1,dga,-1,1
200.81.35.9,"RMFKHESSKI",1,dga,-1,1
200.81.35.9,"LRJURQZMAL",1,dga,-1,1
200.81.35.2,"FKCJEDNBBCII",1,dga,-1,1
200.79.138.42,"DJEOCZPQBLWUHXT",1,dga,-1,1
200.77.213.252,"UKWZBHXKBQ",1,dga,-1,1
200.77.213.252,"NET",0,tld,-1,1
200.77.213.252,"LOCAL",1,rfc6771,-1,1
200.77.213.252,"AEIGUJIKUK",1,dga,-1,1
200.68.143.50,"WZQRFEXPWGYIB",1,dga,-1,1
200.68.143.50,"TZHQVWTEL",1,dga,-1,1
200.68.143.50,"TXSSJSISNXOIDH",1,dga,-1,1
200.68.128.133,"WVFGAWLBHZSKVUX",1,dga,-1,1
200.68.128.5,"HJYGOMCPR",1,dga,-1,1
200.63.128.178,"UDCATTSYI",1,dga,-1,1
200.54.174.195,"ARPA",0,tld,-1,1
200.52.196.200,"HOME",1,frequent,-1,1
200.52.196.196,"WXBIWWJUAHURX",1,dga,-1,1
200.52.196.196,"WKTLPMCSCE",1,dga,-1,1
200.52.196.196,"UNXYEUO",1,dga,-1,1
200.52.196.196,"TFPNORV",1,dga,-1,1
200.52.196.196,"SVXLGAOSFAN",1,dga,-1,1
200.52.196.196,"QPKYVSLXKFLGM",1,dga,-1,1
200.52.196.196,"PLPLSMYTNQDB",1,dga,-1,1
200.52.196.196,"JJUCUCFE",1,dga,-1,1
200.52.196.196,"DIUYUHRFFR",1,dga,-1,1
200.52.167.3,"VQQPCJVVFRL",1,dga,-1,1
200.52.167.3,"HZZLWVJIS",1,dga,-1,1
200.45.191.52,"HOME",1,frequent,22217,3
200.45.191.46,"FFCPMRZDNSLYWRH",1,dga,-1,1
200.45.191.46,"CORP",1,frequent,-1,1
200.45.191.46,"BMKWFGMLDNGG",1,dga,-1,1
200.43.29.130,"340",1,numeric,-1,1
200.35.192.12,"CONNECTIFY",1,other,-1,1
200.33.148.201,"WMCCXPXLATXYD",1,dga,-1,1
200.33.148.201,"IP",1,other,5446,2
200.33.148.193,"SCSZXQIMWAQJL",1,dga,-1,1
200.33.148.193,"IP",1,other,-1,1
200.33.148.193,"CAG",1,other,-1,1
200.33.146.235,"VLFWQCHIRK",1,dga,-1,1
200.33.146.235,"VBTIVJARZUNE",1,dga,-1,1
200.33.146.235,"KUMOLWZIES",1,dga,-1,1
200.33.146.235,"IP",1,other,-1,1
200.33.146.218,"AWIQDUNFHU",1,dga,-1,1
200.33.146.213,"IP",1,other,102299,2
200.33.146.213,"DKYSXFLFQCLHZRI",1,dga,-1,1
200.33.146.209,"IP",1,other,-1,1
200.33.146.209,"CSOEOGUDUZLAQ",1,dga,-1,1
200.33.146.170,"VPWGAIMN",1,dga,-1,1
200.33.146.170,"BSLDXEWTASK",1,dga,-1,1
200.33.146.169,"PDF",1,other,-1,1
200.33.146.169,"IP",1,other,-1,1
200.33.146.153,"IP",1,other,24518,2
200.33.146.153,"EFAUTZIWQ",1,dga,-1,1
200.33.146.153,"EBVHVEJUKVW",1,dga,-1,1
200.33.146.147,"PRQSOITSEXIX",1,dga,-1,1
200.33.146.138,"WEQFSBJZI",1,dga,-1,1
200.33.146.138,"SYJQFSGNZXHRY",1,dga,-1,1
200.33.146.138,"JUMGALNF",1,dga,-1,1
200.33.146.138,"JHILKQMCV",1,dga,-1,1
200.33.146.138,"JCLHZIWQUHI",1,dga,-1,1
200.33.146.138,"BDBCHIWVMYFXVHS",1,dga,-1,1
200.31.70.20,"COM",0,tld,80631,2
200.23.242.226,"UMAOKMSKGUAQ",1,dga,-1,1
200.23.242.226,"SFVIKYKANT",1,dga,-1,1
200.23.242.226,"SCASZEZSQKZR",1,dga,-1,1
200.23.242.226,"QPYAAFF",1,dga,-1,1
200.23.242.226,"IP",1,other,-1,1
200.23.242.226,"ABTPHMIMTGLFUI",1,dga,-1,1
200.23.242.225,"UMJBXNSNKP",1,dga,-1,1
200.23.242.210,"SFVIKYKANT",1,dga,-1,1
200.23.242.210,"SCASZEZSQKZR",1,dga,-1,1
200.23.242.210,"QKKPITJBX",1,dga,-1,1
200.23.242.210,"QFZHUJPQM",1,dga,-1,1
200.23.242.210,"IP",1,other,7886,2
200.23.242.210,"BSBBITHNEIZTH",1,dga,-1,1
200.23.242.209,"IP",1,other,-1,1
200.23.242.202,"YUPPLDQLZ",1,dga,-1,1
200.23.242.202,"OFGVLRYNS",1,dga,-1,1
200.23.242.202,"LOCAL",1,rfc6771,-1,1
200.23.242.202,"IP",1,other,-1,1
200.23.242.202,"FKNVHDDSMBE",1,dga,-1,1
200.23.242.202,"EAARRCZDXYUQDKS",1,dga,50157,2
200.23.242.193,"UELBHGQJFIOXSV",1,dga,-1,1
200.23.242.193,"HVJMQREW",1,dga,-1,1
200.23.242.193,"FERRE",1,other,-1,1
200.23.242.186,"UMGYGYH",1,dga,-1,1
200.23.242.186,"QFZHUJPQM",1,dga,-1,1
200.23.242.186,"NCGOCCF",1,dga,-1,1
200.23.242.186,"MKLMQZEDOFS",1,dga,-1,1
200.23.242.186,"ESRHTJVENQR",1,dga,-1,1
200.23.242.177,"WFIZNXN",1,dga,-1,1
200.23.242.177,"SFAEQZXKLCI",1,dga,-1,1
200.23.242.177,"MHFFFBJJLQVCSY",1,dga,-1,1
200.23.242.177,"IP",1,other,543,2
200.23.242.177,"BKQMUXYFSD",1,dga,-1,1
200.23.242.162,"ZOSDOZT",1,dga,-1,1
200.23.242.162,"PSMWENFMDMUD",1,dga,-1,1
200.23.242.162,"HAAHAMEBYJQASQ",1,dga,-1,1
200.23.242.162,"FHGXIAJ",1,dga,-1,1
200.23.242.162,"ETXDWZGJQHAL",1,dga,-1,1
200.23.242.161,"YYKYZAW",1,dga,-1,1
200.23.242.161,"IP",1,other,-1,1
200.23.242.157,"ZHRBOOQ",1,dga,-1,1
200.23.242.157,"YABCNBEPTKUK",1,dga,-1,1
200.23.242.157,"XWZDBAXRH",1,dga,-1,1
200.23.242.157,"XWMHHRGKCNWH",1,dga,-1,1
200.23.242.157,"XNTAINHUQZ",1,dga,-1,1
200.23.242.157,"TJJPFHZ",1,dga,-1,1
200.23.242.157,"SRDRANIJNEPBDV",1,dga,-1,1
200.23.242.157,"OAOJTONJ",1,dga,-1,1
200.23.242.157,"MRUFDGHGRTCJQI",1,dga,-1,1
200.23.242.157,"LUZQJBZQ",1,dga,-1,1
200.23.242.157,"JUYDSFVPDWLITFP",1,dga,-1,1
200.23.242.157,"JOASHPBZ",1,dga,-1,1
200.23.242.157,"IP",1,other,2988,4
200.23.242.157,"FJSBBXBRYSSOTQ",1,dga,-1,1
200.23.242.157,"DQEKZDWZMPGFMO",1,dga,-1,1
200.23.242.157,"BUILFOZDAGSX",1,dga,-1,1
200.23.242.157,"AKPDNYOYC",1,dga,-1,1
200.23.242.156,"KVEZQRWUZSEO",1,dga,-1,1
200.23.242.156,"HAIQFABBXS",1,dga,-1,1
200.23.242.156,"HAAHAMEBYJQASQ",1,dga,-1,1
200.23.242.156,"GTNHULIHNNERW",1,dga,-1,1
200.10.122.11,"LOCAL",1,rfc6771,-1,1
199.224.80.45,"LOCAL",1,rfc6771,-1,1
199.119.248.7,"STKOKQCTDTTATH",1,dga,-1,1
199.106.103.254,"SAN-COLO1-B26-1-12",1,jumbo,-1,1
199.85.229.82,"NET",0,tld,3,4
199.59.150.203,"US",0,tld,-1,1
199.59.150.203,"NET",0,tld,-1,1
199.59.150.203,"MX",0,tld,-1,1
199.59.150.203,"LCOM",1,other,-1,1
199.59.150.203,"INFO",0,tld,-1,1
199.59.150.203,"FYZEREZ",1,other,-1,1
199.59.150.203,"EDU",0,tld,204,2
199.59.150.203,"COM",0,tld,1340,4
199.59.150.203,"CL",0,tld,-1,1
199.59.150.203,"BR",0,tld,-1,1
199.59.150.200,"US",0,tld,631,2
199.59.150.200,"LT",0,tld,-1,1
199.59.150.200,"FYZRZER",1,other,-1,1
199.59.150.200,"EH",1,other,-1,1
199.59.150.200,"DR",1,other,-1,1
199.59.150.200,"COM",0,tld,10,5
199.59.150.200,"",0,root,-1,1
199.59.82.133,"DK",0,tld,-1,1
199.59.26.20,"ORG",0,tld,-1,1
199.46.10.9,"UK",0,tld,-1,1
199.44.221.1,"UK",0,tld,-1,1
199.44.221.1,"DE",0,tld,-1,1
199.27.221.79,"SERVER",1,frequent,-1,1
199.15.213.245,"NET",0,tld,96,2
199.15.213.245,"CIM",1,other,-1,1
198.235.218.142,"KOSLJBT",1,dga,-1,1
198.235.218.141,"MEIMXFLSXWWUZ",1,dga,-1,1
198.235.214.172,"HOME",1,frequent,-1,1
198.235.212.149,"LOC",1,frequent,-1,1
198.235.211.163,"UOFZYRT",1,dga,-1,1
198.235.211.161,"HJTIWJUEJUHDPND",1,dga,-1,1
198.235.211.159,"ROABGRSLQVOMLBC",1,dga,-1,1
198.235.211.153,"GJJOJCEFKPMTJ",1,dga,-1,1
198.235.210.164,"WSBDMZJOJB",1,dga,-1,1
198.235.210.160,"CS",1,other,-1,1
198.235.210.158,"HOME",1,frequent,-1,1
198.235.210.157,"LOCAL",1,rfc6771,-1,1
198.235.210.157,"HOME",1,frequent,-1,1
198.235.210.156,"QSESXWWTMD",1,dga,-1,1
198.235.210.156,"HOME",1,frequent,-1,1
198.235.210.152,"TRWAXVQ",1,dga,-1,1
198.235.210.134,"HOME",1,frequent,-1,1
198.226.42.122,"COM",0,tld,1278,6
198.190.219.11,"NET",0,tld,-1,1
198.182.159.7,"COM",0,tld,2,2
198.143.174.202,"PY",0,tld,-1,1
198.135.224.110,"",0,root,2,2
198.78.204.145,"COM",0,tld,59,2
198.78.204.145,"",0,root,-1,1
198.71.225.36,"VN",0,tld,-1,1
198.71.225.36,"COM",0,tld,1211,8
198.71.225.3,"COM",0,tld,1,5
198.71.225.3,"",0,root,-1,1
198.71.224.24,"TOP",0,tld,-1,1
198.71.224.24,"COM",0,tld,-1,1
198.59.115.2,"SITE",0,tld,6,2
198.47.19.1,"COM",0,tld,-1,1
198.47.19.1,"",0,root,-1,1
198.32.224.82,"COM",0,tld,-1,1
198.7.18.29,"NET",0,tld,-1,1
198.7.18.29,"",0,root,-1,1
196.203.82.5,"73",1,numeric,-1,1
196.52.39.20,"VN",0,tld,-1,1
196.52.2.105,"AL",0,tld,-1,1
196.44.90.2,"ARPA",0,tld,-1,1
196.22.190.45,"NET\032",1,bad_syntax,-1,1
196.5.60.89,"COM",0,tld,-1,1
196.3.81.46,"LAN",1,frequent,4552,2
195.175.122.182,"DBEJHVG",1,dga,-1,1
195.175.122.112,"PJVIKRAGXC",1,dga,-1,1
195.175.122.112,"HXDWFQJU",1,dga,-1,1
195.175.122.73,"URQPGTEBZWO",1,dga,-1,1
195.175.122.51,"AOZOIETWZUWWAGD",1,dga,-1,1
195.175.122.49,"COM/*",1,bad_syntax,-1,1
195.175.122.49,"",0,root,-1,1
195.175.121.73,"TSSLTNKNI",1,dga,-1,1
195.175.121.72,"RCSE",1,other,-1,1
195.159.2.50,"LOCAL",1,rfc6771,-1,1
195.146.149.94,"COM",0,tld,-1,1
195.141.58.2,"\208X\012\001XE\012\001",1,binary,-1,1
195.141.32.250,"ARPA",0,tld,15287,4
195.126.69.203,"\176\204\223",1,binary,10,4
195.117.35.30,"RO",0,tld,-1,1
195.114.173.153,"155",1,numeric,-1,1
195.114.161.61,"ORG",0,tld,-1,1
195.114.161.61,"COM",0,tld,-1,1
195.97.252.6,"NET",0,tld,-1,1
195.39.226.66,"NIXSPAM",1,other,-1,1
195.7.137.237,"COM",0,tld,-1,1
194.177.233.59,"IO",0,tld,-1,1
194.165.98.214,"",0,root,-1,1
194.85.129.13,"*",1,bad_syntax,-1,1
193.255.84.150,"NET",0,tld,192198,2
193.254.189.141,"COM",0,tld,-1,1
193.251.72.183,"LEGTA-BGC",1,other,-1,1
193.181.7.153,"TW",0,tld,-1,1
193.145.205.220,"ORG",0,tld,-1,1
193.109.72.180,"\208T\238\002\168\030\244",1,binary,48,2
193.75.110.130,"STEINBELSNES",1,other,-1,1
193.67.53.235,"\196",1,binary,11330,2
193.42.150.52,"COM",0,tld,-1,1
193.41.63.181,"ZBQQSTASTDLBS",1,dga,-1,1
193.41.63.181,"UK",0,tld,12,2
193.41.63.181,"SBSRJKX",1,dga,-1,1
193.41.63.175,"JWKMGSUT",1,dga,-1,1
193.41.63.175,"JDBHKUHHGP",1,dga,-1,1
193.41.63.175,"FBFWTIEBFY",1,dga,-1,1
193.22.205.73,"\0326\142\001X\001\136",1,binary,11,7
193.10.10.20,"NET",0,tld,-1,1
192.254.193.227,"ORG",0,tld,-1,1
192.237.125.2,"TW",0,tld,-1,1
192.237.125.2,"EDU",0,tld,33,2
192.234.111.8,"LOCAL",1,rfc6771,-1,1
192.229.136.55,"NET",0,tld,-1,1
192.229.128.51,"NET",0,tld,24512,2
192.229.128.51,"COM",0,tld,4584,2
192.229.128.51,"",0,root,-1,1
192.221.151.7,"LOCALDOMAIN",1,frequent,-1,1
192.221.151.7,"LOCAL",1,rfc6771,-1,1
192.221.151.4,"LOCALDOMAIN",1,frequent,-1,1
192.221.150.134,"FEELEYLAW",1,other,-1,1
192.221.142.14,"IND",1,other,-1,1
192.221.142.6,"LOCAL",1,rfc6771,-1,1
192.221.142.2,"CNZYLMBFUH",1,dga,-1,1
192.221.142.1,"COMG",1,other,-1,1
192.221.139.8,"366",1,numeric,-1,1
192.221.139.6,"10",1,numeric,-1,1
192.221.139.4,"EXT",1,other,-1,1
192.221.138.9,"335",1,numeric,-1,1
192.221.135.15,"063",1,numeric,-1,1
192.221.135.11,"UCRNZJDCUNMU",1,dga,-1,1
192.221.135.9,"GZFXTBVVQMV",1,dga,-1,1
192.221.135.7,"KYOMOWUXK",1,dga,-1,1
192.221.135.6,"CORP",1,frequent,-1,1
192.221.135.5,"QDYLTPG",1,dga,-1,1
192.221.135.3,"363",1,numeric,-1,1
192.221.135.1,"EKIALLCBCHW",1,dga,-1,1
192.189.54.17,"AU",0,tld,5,4
192.159.176.194,"\232\182\251",1,binary,-1,1
192.119.194.131,"V7U79GE7",1,other,-1,1
192.119.194.131,"&EVENTTYPE=CLOSE&REASON=3&DURATION=2108",1,bad_syntax,-1,1
192.119.20.6,"UZOXWOOK",1,dga,-1,1
192.119.20.4,"QFHVQNFQYCLEM",1,dga,-1,1
192.100.204.7,"ARPA",0,tld,-1,1
192.100.35.2,"ARPA",0,tld,703,2
192.100.35.1,"COM",0,tld,-1,1
192.100.35.1,"ARPA",0,tld,-1,1
192.100.22.2,"RU",0,tld,-1,1
192.100.22.2,"COM",0,tld,558,2
192.34.172.4,"NET",0,tld,-1,1
192.33.27.119,"DFW01-ACCEL49",1,other,-1,1
192.19.213.94,"LIC-IRVA-000-ORIG",1,jumbo,-1,1
192.19.213.94,"IRV",1,other,552,2
192.16.46.45,"COM",0,tld,2256,8
192.16.18.45,"NET",0,tld,1290,4
192.16.18.45,"COM",0,tld,7371,6
192.16.18.45,"",0,root,-1,1
192.11.214.133,"",0,root,-1,1
192.1.12.149,"COM",0,tld,-1,1
190.157.8.86,"RARYUFZXWEE",1,dga,-1,1
190.157.8.86,"IDZRBRHHXA",1,dga,-1,1
190.157.8.86,"FOJBXIL",1,dga,-1,1
190.157.8.82,"RQUWQNHMVHJ",1,dga,-1,1
190.157.8.82,"QUGQBHWQO",1,dga,-1,1
190.157.8.82,"QCSXADKFF",1,dga,-1,1
190.157.8.82,"MMKDYFMKBEK",1,dga,-1,1
190.157.8.82,"IGSSGWMWAN",1,dga,-1,1
190.157.8.82,"GVARJXYRRIJI",1,dga,-1,1
190.157.8.46,"UTELGAZ",1,dga,-1,1
190.157.8.46,"UKTJYNH",1,dga,-1,1
190.157.8.46,"STDGWPANWUVFMG",1,dga,-1,1
190.157.8.46,"RYWGGTGMAFZZPLZ",1,dga,-1,1
190.157.8.46,"LVVFJNPTOTETUO",1,dga,-1,1
190.157.8.42,"MKQBGHCBGMPMG",1,dga,-1,1
190.157.8.42,"GGVPPKZBFMR",1,dga,-1,1
190.157.8.42,"FBOUTRVZFIRIIFU",1,dga,-1,1
190.157.8.38,"UBIFGOWYEHQKBW",1,dga,-1,1
190.157.8.38,"QZHMKVXIOYG",1,dga,-1,1
190.157.8.38,"PTLQKNA",1,dga,-1,1
190.157.8.38,"HOME",1,frequent,-1,1
190.157.8.38,"GJZWGJTXBQOY",1,dga,-1,1
190.157.8.6,"MOLGZMUX",1,dga,-1,1
190.157.8.6,"LOCAL",1,rfc6771,-1,1
190.147.205.86,"COM",0,tld,-1,1
190.110.96.68,"DE",0,tld,-1,1
190.95.223.190,"ZLPZIKEU",1,dga,-1,1
190.92.0.6,"ZQPEGFKGSHT",1,dga,-1,1
190.92.0.6,"XQTLTDSXEWHDQ",1,dga,-1,1
190.92.0.6,"SHYPTWHGLZNWLI",1,dga,-1,1
190.92.0.6,"RIKGGMDQKRNHU",1,dga,-1,1
190.92.0.6,"QBGJRZTGRKUT",1,dga,-1,1
190.92.0.6,"PMTQGHVTCOFG",1,dga,-1,1
190.92.0.6,"OYBGSVRADQ",1,dga,-1,1
190.92.0.6,"MEXTQUUUJLMLJE",1,dga,-1,1
190.92.0.6,"JDVJTFJ",1,dga,-1,1
190.92.0.6,"COM",0,tld,-1,1
190.90.1.91,"HOME",1,frequent,-1,1
190.52.205.162,"LDOVQPDLISYZS",1,dga,-1,1
190.14.246.50,"NET",0,tld,-1,1
190.5.124.58,"LOCALDOMAIN",1,frequent,-1,1
190.2.35.28,"COM",0,tld,-1,1
189.240.241.99,"NET",0,tld,152,5
189.233.3.9,"ZDOVWLOQH",1,dga,-1,1
189.233.3.9,"VDFKNLYH",1,dga,-1,1
189.233.3.9,"HUEEGVDPGEPMCQ",1,dga,-1,1
189.233.3.1,"ZQSPZBUA",1,dga,-1,1
189.233.3.1,"YPYIDMMBLLF",1,dga,-1,1
189.233.3.1,"YABWCQTDYQFCR",1,dga,-1,1
189.233.3.1,"UQJOCUE",1,dga,-1,1
189.233.3.1,"UNGMUQW",1,dga,-1,1
